# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     44.19     -46.84       0.00       0.00       0.00       0.00       1.43       0.21    2.812  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12816_5.mol2'             'ZINC15931882'
     73.93     -78.25       0.00       0.00       0.00       3.47       0.43       0.01    1.800  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12817_2.mol2'             'ZINC29894553'
     59.86     -57.18       0.93       0.00       0.00       0.07       2.07       4.05    4.288  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12818_1.mol2'             'ZINC32666012'
     62.98     -65.09       0.00       0.00       0.00       0.00       1.63       1.14    1.236  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12819_1.mol2'             'ZINC23907901'
     55.63     -55.90       0.00       0.00       0.00       0.00       1.59       2.90    4.136  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12820_5.mol2'             'ZINC35293529'
     57.38     -57.31       1.00       0.00       0.00       0.00       1.64       0.35    2.876  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12821_4.mol2'             'ZINC18067084'
     62.25     -62.70       0.00       0.00       0.00       0.00       0.53       0.61    3.968  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12822_3.mol2'             'ZINC36164766'
     58.03     -59.34       0.00       0.00       0.00      34.26       1.21      35.35    1.300  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12823_1.mol2'             'ZINC36844227'
     64.36     -62.79       1.00       0.00       0.00       0.00       0.75       0.07    3.148  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12824_3.mol2'             'ZINC38590941'
     52.81     -54.80       0.00       0.00       0.00       0.52       1.37       1.12    3.780  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12825_1.mol2'             'ZINC38604474'
     66.25     -66.52       0.05       0.00       0.00       0.00       2.26       4.04    1.836  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12826_1.mol2'             'ZINC39336918'
     68.11     -70.53       0.00       0.00       0.00       1.51       0.99       1.07    3.068  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12827_5.mol2'             'ZINC39876529'
     54.18     -51.12       1.54       0.00       0.00       0.09       2.50       3.53    2.948  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12828_2.mol2'             'ZINC49548827'
     60.09     -58.51       1.00       0.00       0.00       0.00       1.40       1.38    1.884  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12829_1.mol2'             'ZINC04183080'
     58.58     -59.84       0.00       0.00       0.00       0.02       2.36       3.47    3.416  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12830_1.mol2'             'ZINC55808255'
     70.69     -71.52       0.00       0.00       0.00       0.00       1.70       2.56    1.824  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12831_1.mol2'             'ZINC20868394'
     53.40     -53.79       0.01       0.00       0.00       0.00       0.20       0.00    1.392  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12832_1.mol2'             'ZINC02914790'
     71.40     -72.26       0.00       0.00       0.00      36.16       1.11      37.49    4.008  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12833_2.mol2'             'ZINC03646668'
     43.63     -39.33       1.78       0.00       0.00       0.01       2.30       3.55    2.416  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12834_3.mol2'             'ZINC32505721'
     72.72     -70.26       0.00       0.86       0.00       0.00       0.22       0.31    3.492  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12835_1.mol2'             'ZINC41653323'
     65.93     -67.09       0.00       0.00       0.00       0.00       0.58       0.00    2.496  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12836_2.mol2'             'ZINC39946374'
     56.81     -59.16       0.00       0.00       0.00       1.06       1.55       1.80    2.484  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12837_3.mol2'             'ZINC63389187'
     57.08     -53.99       0.96       0.66       0.00       0.00       2.87       3.98    2.380  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12838_4.mol2'             'ZINC65169183'
     74.59     -71.12       1.82       0.00       0.00       2.27       1.44       3.14   11.008  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12839_3.mol2'             'ZINC13017286'
     69.54     -67.81       1.07       0.00       0.00       0.76       1.05       0.95    9.828  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12840_1.mol2'             'ZINC13020126'
     59.22     -57.94       0.99       0.00       0.00       0.06       1.41       1.19    9.608  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12841_5.mol2'             'ZINC13034039'
     62.60     -58.80       2.21       0.00       0.00       0.84       1.55       0.74    9.436  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12842_3.mol2'             'ZINC13034215'
     69.80     -67.41       1.98       0.00       0.00       0.76       3.84       4.89   11.316  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12843_4.mol2'             'ZINC13035739'
     53.55     -51.73       1.00       0.00       0.00       0.00       3.92       6.54    7.624  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12844_3.mol2'             'ZINC13067317'
     69.46     -64.87       1.76       0.00       0.00       0.00       4.40       8.13    7.328  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12845_4.mol2'             'ZINC13087779'
     59.61     -58.68       2.00       0.00       0.00       0.00       4.71       4.35    7.608  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12846_1.mol2'             'ZINC13190980'
     71.87     -65.38       2.39       0.00       0.00       0.00       0.37       0.05    4.812  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12847_2.mol2'             'ZINC13207020'
     50.08     -50.60       0.00       0.00       0.00       0.00       2.14       3.75    5.972  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12848_4.mol2'             'ZINC13215284'
     70.02     -68.17       1.98       0.00       0.00       0.08       5.08       6.14    7.480  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12849_5.mol2'             'ZINC13262722'
     50.35     -57.35       2.64       0.00       0.00      11.15       4.37       4.14    8.128  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12850_1.mol2'             'ZINC13274850'
     70.14     -67.59       1.00       0.00       0.00       0.00       2.44       4.44    8.892  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12851_5.mol2'             'ZINC13400734'
     66.73     -61.92       2.00       0.00       0.00       0.00       4.52       7.06    8.952  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12852_1.mol2'             'ZINC13400771'
     63.13     -59.33       1.46       0.00       0.00       9.22       2.30      13.25    3.644  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12853_3.mol2'             'ZINC13433926'
     69.33     -69.61       0.17       0.00       0.00       9.30       3.47      15.46    3.600  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12854_3.mol2'             'ZINC13435828'
     69.38     -71.53       0.02       0.00       0.00       1.63       1.16       1.50    8.940  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12855_1.mol2'             'ZINC13458258'
     48.88     -50.82       0.00       0.00       0.00       0.01       2.99       4.04    6.768  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12856_4.mol2'             'ZINC13463639'
     58.41     -57.08       1.00       0.00       0.00       0.00       2.93       4.20    8.860  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12857_5.mol2'             'ZINC16912353'
     45.54     -43.08       0.98       0.00       0.00       0.00       2.12       3.77    8.608  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12858_4.mol2'             'ZINC16919429'
     49.21     -51.01       0.00       0.00       0.00       1.02       2.12       3.46    8.792  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12859_2.mol2'             'ZINC16919434'
     57.02     -49.95       3.00       0.00       0.00       0.07       4.09       6.31    7.724  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12860_1.mol2'             'ZINC19789393'
     62.19     -58.71       1.52       0.00       0.00       0.12       4.54       8.12    7.460  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12861_2.mol2'             'ZINC21632517'
     64.78     -69.90       0.00       0.00       0.00       8.13       0.89       4.80    9.484  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12862_5.mol2'             'ZINC21713340'
     61.45     -60.56       0.82       0.00       0.00       0.00       1.42       0.31   10.408  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12863_1.mol2'             'ZINC02789468'
     70.00     -69.84       0.54       0.00       0.00       0.00       1.34       1.23    8.876  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12864_5.mol2'             'ZINC02792782'
     43.37     -42.28       1.00       0.00       0.00       0.00       1.11       0.31    7.848  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12865_3.mol2'             'ZINC32123966'
     66.10     -63.89       0.99       0.00       0.00       0.00       1.90       2.97   10.308  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12866_3.mol2'             'ZINC32508153'
     54.29     -50.50       1.70       0.00       0.00       0.00       2.42       3.38    8.676  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12867_1.mol2'             'ZINC32505816'
     67.00     -66.59       1.58       0.00       0.00       0.00       3.14       1.94    5.684  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12868_4.mol2'             'ZINC33662071'
     67.41     -63.90       1.35       0.00       0.00       0.01       1.85       3.16    8.140  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12869_3.mol2'             'ZINC33795879'
     61.66     -61.64       1.00       0.00       0.00       1.95       1.30       1.58    9.632  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12870_1.mol2'             'ZINC35057493'
     73.03     -73.61       1.31       0.00       0.00       0.01       3.77       2.83    8.412  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12871_3.mol2'             'ZINC35483672'
     66.05     -66.39       0.86       0.00       0.00       0.04       1.74       0.58    6.564  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12872_5.mol2'             'ZINC35566032'
     49.81     -50.89       0.00       0.00       0.00       0.59       0.92       1.34    5.160  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12873_5.mol2'             'ZINC35566135'
     56.72     -57.98       0.00       0.00       0.00       0.38       1.63       2.38    5.432  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12874_5.mol2'             'ZINC09066622'
     74.75     -73.26       0.53       0.00       0.00       0.00       1.33       2.57    5.056  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12875_2.mol2'             'ZINC33813818'
     70.50     -70.09       1.00       0.00       0.00       0.00       1.92       1.24    3.388  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12876_2.mol2'             'ZINC38708626'
     66.00     -61.53       2.00       0.00       0.00       0.00       1.60       1.67    9.004  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12877_5.mol2'             'ZINC39691881'
     67.75     -69.49       0.00       0.00       0.00       0.71       1.29       1.56   10.172  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12878_4.mol2'             'ZINC13209507'
     61.40     -59.88       1.00       0.00       0.00       0.00       1.23       0.94    7.168  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12879_2.mol2'             'ZINC39780152'
     67.60     -64.57       1.98       0.00       0.00       2.08       1.06       1.27    7.256  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12880_1.mol2'             'ZINC33447342'
     72.40     -66.69       2.04       0.00       0.00       0.00       3.02       5.64    5.940  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12881_3.mol2'             'ZINC49590441'
     54.89     -53.70       1.47       0.00       0.00       0.93       3.24       4.20    9.820  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12882_3.mol2'             'ZINC49543341'
     45.50     -47.96       1.00       0.90       0.00       4.87       3.77       4.27    8.268  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12883_2.mol2'             'ZINC49543341'
     71.15     -67.88       1.00       0.89       0.00       0.03       2.14       1.61    7.264  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12884_2.mol2'             'ZINC20032121'
     66.58     -63.40       1.69       0.00       0.00       0.00       2.96       4.02    8.728  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12885_5.mol2'             'ZINC59147903'
     73.50     -75.36       0.00       0.00       0.00       0.02       3.34       4.78    6.964  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12886_2.mol2'             'ZINC17180112'
     54.13     -54.55       0.00       0.00       0.00       0.01       2.37       4.33    5.484  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12887_1.mol2'             'ZINC17180112'
     68.97     -66.81       1.00       0.00       0.00       0.00       1.34       1.85    8.144  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12888_2.mol2'             'ZINC63922160'
     66.61     -69.30       0.00       0.00       0.00       0.02       2.91       3.16    4.756  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12889_2.mol2'             'ZINC13785724'
     53.08     -56.52       0.00       0.00       0.00       3.95       1.31       3.13    2.924  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12890_1.mol2'             'ZINC13785724'
     65.99     -63.73       1.00       0.00       0.00       0.00       2.81       4.78    6.848  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12891_1.mol2'             'ZINC08739660'
     66.33     -62.75       1.78       0.00       0.00       0.77       2.86       4.50    7.104  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12892_1.mol2'             'ZINC08739660'
     61.84     -56.65       2.00       0.00       0.00       0.00       0.43       0.02    4.408  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12893_4.mol2'             'ZINC06502942'
     53.94     -54.16       1.59       0.00       0.00       6.40       1.61       4.60   10.192  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12894_1.mol2'             'ZINC08211970'
     65.11     -65.70       2.40       0.00       0.00      15.18       2.59      12.18    9.548  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12895_3.mol2'             'ZINC08728516'
     66.50     -68.52       0.00       0.00       0.00       3.04       1.49       3.77    7.084  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12896_3.mol2'             'ZINC08914668'
     64.18     -63.44       1.00       0.00       0.00       2.98       1.51       3.75    7.048  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12897_2.mol2'             'ZINC08914669'
     68.60     -66.36       1.00       0.00       0.00       3.02       1.22       3.77    6.736  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12898_2.mol2'             'ZINC08914670'
     69.23     -70.32       0.00       0.00       0.00       0.20       0.94       1.00    6.984  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12899_5.mol2'             'ZINC12431953'
     67.06     -62.48       2.72       0.00       0.00       0.60       2.12       1.25    6.080  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12900_3.mol2'             'ZINC12762711'
     58.60     -56.11       1.00       0.00       0.00       3.52       0.52       4.05    3.624  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12901_4.mol2'             'ZINC13557076'
     57.55     -56.01       0.91       0.00       0.00       0.00       3.16       5.12    4.004  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12902_1.mol2'             'ZINC16216451'
     67.55     -67.24       1.00       0.00       0.00       4.90       1.89       5.98    5.320  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12903_5.mol2'             'ZINC03021780'
     61.73     -61.62       0.34       0.00       0.00       2.95       2.02       5.99    5.304  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12904_3.mol2'             'ZINC20758590'
     60.51     -58.65       0.96       0.00       0.00       3.00       2.04       6.07    5.296  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12905_4.mol2'             'ZINC02927056'
     67.69     -68.39       0.00       0.00       0.00       2.89       1.86       5.92    6.760  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12906_4.mol2'             'ZINC02927161'
     67.53     -59.46       4.81       0.00       0.00       9.15       1.17       5.13    6.176  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12907_5.mol2'             'ZINC28048919'
     64.02     -56.99       2.99       0.00       0.00       4.83       1.31       5.50    5.912  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m12908_3.mol2'             'ZINC28048935'
