# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     52.54     -41.68       4.22       0.00       0.00       0.00       2.45       3.05    0.628  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14790_1.mol2'             'ZINC40366637'
     55.20     -44.33       3.67       0.00       0.00       0.00       1.63       3.12    0.844  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14791_2.mol2'             'ZINC40367123'
     42.09     -37.28       1.95       0.00       0.00       0.00       0.80       0.37    0.656  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14792_2.mol2'             'ZINC40521163'
     52.12     -42.59       3.65       0.00       0.00       9.42       0.77       9.55    0.760  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14793_5.mol2'             'ZINC41119927'
     55.48     -52.01       1.17       0.00       0.00       0.00       0.89       1.75    0.464  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14794_5.mol2'             'ZINC41664842'
     47.45     -45.98       1.00       0.00       0.00       0.00       1.30       1.07    0.572  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14795_4.mol2'             'ZINC43305404'
     42.66     -35.51       2.72       0.00       0.00       0.00       0.59       0.17    0.744  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14796_5.mol2'             'ZINC43312079'
     36.49     -36.66       0.00       0.00       0.00       8.80       2.29      10.73    1.192  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14797_1.mol2'             'ZINC47550008'
     44.51     -34.81       3.79       0.00       0.00       0.00       0.96       0.24    0.728  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14798_3.mol2'             'ZINC49143559'
     37.76     -35.38       1.00       0.00       0.00       0.00       0.35       0.07    0.548  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14799_1.mol2'             'ZINC49468126'
     53.15     -37.90       5.18       0.00       0.00       0.00       1.66       3.04    0.320  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14800_1.mol2'             'ZINC50249728'
     47.84     -42.68       2.08       0.00       0.00       0.00       0.65       0.23    0.720  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14801_4.mol2'             'ZINC50516346'
     53.44     -47.74       2.01       0.00       0.00       0.00       0.58       0.23    0.548  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14802_2.mol2'             'ZINC51144083'
     52.38     -48.50       1.94       0.00       0.00       0.00       1.28       0.60    0.956  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14803_5.mol2'             'ZINC52014931'
     46.75     -41.75       1.00       0.73       0.00       0.00       0.11       0.03    0.428  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14804_3.mol2'             'ZINC17130234'
     50.27     -43.47       2.00       0.86       0.00       0.00       2.49       3.21    0.788  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14805_5.mol2'             'ZINC54162040'
     48.43     -42.45       2.53       0.00       0.00       0.08       0.78       0.01    0.480  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14806_2.mol2'             'ZINC55305365'
     36.48     -34.54       1.00       0.00       0.00       0.00       0.53       0.00    0.200  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14807_2.mol2'             'ZINC48412299'
     48.67     -40.68       3.00       0.00       0.00       0.00       0.66       0.24    0.612  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14808_2.mol2'             'ZINC57840274'
     47.28     -42.44       1.00       1.00       0.00       0.00       0.95       0.73    0.668  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14809_4.mol2'             'ZINC61270682'
     51.30     -38.24       4.63       0.00       0.00       0.03       1.41       2.03    0.544  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14810_5.mol2'             'ZINC61595670'
     53.26     -48.45       2.00       0.00       0.00       0.00       1.21       0.04    0.548  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14811_2.mol2'             'ZINC63084120'
     54.20     -51.30       1.88       0.00       0.00       0.68       1.08       0.10    0.824  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14812_2.mol2'             'ZINC63390158'
     40.08     -35.67       1.75       0.00       0.00       0.00       0.43       0.01    0.540  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14813_4.mol2'             'ZINC64012345'
     64.26     -53.89       3.00       0.58       0.00       0.02       0.69       1.03    0.692  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14814_5.mol2'             'ZINC65520010'
     45.46     -44.30       0.00       1.00       0.00       0.00       0.93       0.03    0.540  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14815_2.mol2'             'ZINC66434455'
     42.57     -37.17       1.96       0.00       0.00      16.35       2.20      20.27    0.504  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14816_3.mol2'             'ZINC03190009'
     56.40     -47.78       3.00       0.00       0.00       0.00       0.20       0.02    0.632  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14817_3.mol2'             'ZINC05415792'
     56.54     -49.98       2.47       0.00       0.00       0.00       0.47       0.05    0.536  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14818_1.mol2'             'ZINC00089498'
     48.99     -47.32       1.00       0.00       0.00       4.81       2.70       8.56    0.856  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14819_2.mol2'             'ZINC08705588'
     54.24     -46.25       2.94       0.00       0.00       0.00       0.51       0.18    0.720  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14820_3.mol2'             'ZINC09313844'
     50.45     -49.19       1.00       0.00       0.00       0.00       1.09       0.08    0.740  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14821_1.mol2'             'ZINC04318059'
     53.54     -51.40       1.00       0.00       0.00       0.00       0.58       0.03    0.716  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14822_1.mol2'             'ZINC04318061'
     47.51     -45.79       1.00       0.00       0.00       0.00       1.17       1.03    0.784  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14823_3.mol2'             'ZINC14140526'
     51.39     -54.24       0.08       0.00       0.00       0.00       2.24       1.37    0.736  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14824_1.mol2'             'ZINC14184272'
     64.27     -62.39       0.91       0.00       0.00       0.00       1.55       2.26    0.428  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14825_1.mol2'             'ZINC00788418'
     50.27     -40.68       3.77       0.00       0.00       4.16       1.55       4.96    1.044  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14826_2.mol2'             'ZINC20302997'
     58.08     -53.81       1.67       0.00       0.00       0.00       0.48       0.04    0.740  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14827_3.mol2'             'ZINC20533355'
     47.10     -42.52       1.00       1.00       0.00       0.00       1.28       0.89    0.748  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14828_2.mol2'             'ZINC21335509'
     50.96     -52.54       0.00       0.00       0.00       0.00       1.77       1.76    0.756  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14829_1.mol2'             'ZINC22014670'
     53.12     -49.15       1.48       0.00       0.00       0.00       0.57       0.15    0.784  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14830_1.mol2'             'ZINC23128463'
     51.68     -47.23       1.65       0.00       0.00       7.58       0.29       7.60    0.696  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14831_2.mol2'             'ZINC12309415'
     53.93     -49.51       1.99       0.00       0.00       7.87       0.67       7.65    0.696  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14832_1.mol2'             'ZINC12309882'
     50.12     -48.33       0.94       0.00       0.00       0.00       0.67       0.04    0.576  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14833_1.mol2'             'ZINC23989767'
     47.69     -44.32       1.48       0.00       0.00       0.00       1.27       1.16    0.876  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14834_1.mol2'             'ZINC24213919'
     57.70     -52.47       2.32       0.00       0.00       0.00       0.97       0.21    0.904  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14835_4.mol2'             'ZINC25518364'
     50.94     -50.98       1.00       0.00       0.00       0.03       1.78       0.39    0.944  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14836_1.mol2'             'ZINC25518379'
     53.54     -55.23       0.00       0.00       0.00      22.57       0.69      22.27    1.092  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14837_4.mol2'             'ZINC29677545'
     43.16     -37.43       2.00       0.00       0.00       4.18       2.51       8.73    0.872  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14838_3.mol2'             'ZINC32777704'
     58.95     -59.86       0.69       0.00       0.00       0.00       1.63       0.27    0.484  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14839_3.mol2'             'ZINC35337460'
     48.88     -46.27       1.00       0.00       0.00       0.00       0.20       0.01    0.568  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14840_4.mol2'             'ZINC19362528'
     45.72     -46.00       0.00       0.00       0.00       0.00       0.19       0.07    0.688  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14841_2.mol2'             'ZINC38573672'
     47.41     -42.71       2.00       0.00       0.00       0.00       0.69       0.07    0.740  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14842_4.mol2'             'ZINC38717990'
     58.03     -55.02       1.63       0.00       0.00       0.00       2.24       2.59    0.632  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14843_2.mol2'             'ZINC39841015'
     50.45     -52.43       0.00       0.00       0.00       0.00       1.77       1.56    0.720  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14844_5.mol2'             'ZINC40466221'
     49.27     -43.65       1.90       0.00       0.00       4.16       0.28       4.62    1.120  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14845_5.mol2'             'ZINC40508436'
     54.33     -44.44       3.98       0.00       0.00       1.23       2.57       4.31    0.724  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14846_5.mol2'             'ZINC41160457'
     59.70     -51.52       3.69       0.00       0.00       4.22       1.82       4.98    1.192  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14847_3.mol2'             'ZINC43587171'
     53.62     -54.06       0.00       0.00       0.00       4.17       0.90       5.52    1.132  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14848_2.mol2'             'ZINC43587173'
     57.84     -55.89       0.63       1.00       0.00       0.00       2.03       1.11    0.740  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14849_2.mol2'             'ZINC19540246'
     53.44     -55.57       0.00       0.00       0.00       0.00       1.21       0.29    0.856  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14850_3.mol2'             'ZINC45606147'
     43.33     -41.66       1.00       0.00       0.00       0.00       0.72       0.10    0.696  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14851_1.mol2'             'ZINC49163116'
     45.25     -40.39       2.81       0.00       0.00       2.34       0.71       0.20    0.748  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14852_5.mol2'             'ZINC50516344'
     44.85     -36.90       2.96       0.00       0.00       0.00       2.91       4.89    0.516  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14853_4.mol2'             'ZINC54374958'
     49.61     -49.96       0.00       0.00       0.00       0.00       0.18       0.00    0.524  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14854_5.mol2'             'ZINC15961946'
     57.75     -56.72       1.00       0.00       0.00       0.47       0.93       0.24    0.720  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14855_2.mol2'             'ZINC61146049'
     50.29     -51.61       0.00       0.00       0.00       0.00       0.73       0.14    0.640  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14856_4.mol2'             'ZINC65188793'
     56.48     -43.61       4.41       0.00       0.00       4.16       0.52       4.86    1.208  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14857_3.mol2'             'ZINC66568425'
     47.92     -48.59       0.00       0.00       0.00       0.00       0.92       1.16    0.724  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14858_4.mol2'             'ZINC66664847'
     47.69     -49.31       0.00       0.00       0.00       0.00       1.32       1.02    0.672  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14859_3.mol2'             'ZINC66697006'
     54.02     -52.69       1.00       0.00       0.00       0.02       0.99       0.16    0.792  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14860_1.mol2'             'ZINC66892444'
     49.73     -45.33       2.00       0.00       0.00       4.17       1.28       5.08    0.900  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14861_3.mol2'             'ZINC66893650'
     50.93     -50.18       0.32       0.00       0.00       0.00       0.52       0.32    1.012  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14862_1.mol2'             'ZINC67119439'
     48.64     -49.61       0.00       0.00       0.00       0.00       1.39       1.81    0.716  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14863_4.mol2'             'ZINC49969807'
     53.42     -51.58       1.00       0.00       0.00       0.00       0.63       0.09    0.712  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14864_5.mol2'             'ZINC67269867'
     51.33     -50.55       0.95       0.00       0.00       0.00       1.09       0.10    0.768  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14865_4.mol2'             'ZINC67304678'
     62.28     -57.11       1.93       0.00       0.00       0.00       1.08       0.90    0.708  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14866_1.mol2'             'ZINC04223614'
     54.84     -46.94       3.00       0.00       0.00      41.81       0.89      42.38    1.276  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14867_1.mol2'             'ZINC04566427'
     63.36     -60.86       1.00       0.52       0.00       0.30       1.31       0.19    0.888  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14868_1.mol2'             'ZINC06509228'
     53.99     -50.90       1.57       0.00       0.00       0.00       0.93       0.24    0.916  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14869_5.mol2'             'ZINC06760158'
     53.29     -46.92       3.19       0.00       0.00       0.00       2.63       2.08    0.728  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14870_3.mol2'             'ZINC08709778'
     61.37     -53.92       2.98       0.00       0.00       3.34       2.69       6.85    0.492  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14871_1.mol2'             'ZINC08751037'
     48.10     -46.94       1.00       0.00       0.00       4.44       0.73       3.92    0.620  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14872_2.mol2'             'ZINC10359771'
     44.65     -31.71       4.56       0.00       0.00       0.00       1.52       2.27    0.552  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14873_3.mol2'             'ZINC11173218'
     58.66     -53.69       1.71       0.00       0.00       0.00       0.17       0.17    0.888  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14874_4.mol2'             'ZINC15708241'
     50.43     -42.49       3.00       0.00       0.00       0.00       2.07       3.08    0.692  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14875_5.mol2'             'ZINC20431596'
     65.84     -51.86       3.00       1.96       0.00      20.53       0.34      20.32    1.024  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14876_4.mol2'             'ZINC20465099'
     48.28     -43.61       1.66       0.00       0.00       0.00       0.20       0.07    0.676  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14877_3.mol2'             'ZINC20759426'
     47.55     -50.40       1.37       0.00       0.00       6.53       0.24       0.05    0.652  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14878_2.mol2'             'ZINC20759426'
     56.51     -47.51       3.62       0.00       0.00       0.00       0.94       0.01    0.472  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14879_2.mol2'             'ZINC04698542'
     57.25     -52.68       2.60       0.00       0.00       0.00       2.07       0.89    1.056  '/tmp/tmpOBu85K/gold_soln_decoys_final_m14880_5.mol2'             'ZINC23619765'
