# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     54.15     -55.22       0.00       0.00       0.00       0.00       2.25       3.44    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12401_3.mol2'             'ZINC14651314'
     36.84     -37.20       0.37       0.00       0.00       0.84       1.03       1.40    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12402_4.mol2'             'ZINC15021935'
     55.37     -56.39       0.46       0.00       0.00       2.97       3.21       7.00    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12403_3.mol2'             'ZINC15040129'
     32.61     -31.34       1.00       0.00       0.00       0.69       1.02       0.97    0.300  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12404_2.mol2'             'ZINC15133482'
     34.31     -31.36       1.39       0.00       0.00       0.64       1.32       2.07    0.468  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12405_5.mol2'             'ZINC20112350'
     49.86     -57.07       0.00       0.00       0.00      10.19       1.96       6.92    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12406_5.mol2'             'ZINC21139111'
     60.01     -57.94       1.20       0.00       0.00       0.00       1.87       2.21    0.420  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12407_3.mol2'             'ZINC21602436'
     56.90     -63.15       0.00       0.00       0.00       1.28       3.95       2.93    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12408_5.mol2'             'ZINC01848406'
     53.42     -51.30       0.89       0.00       0.00       0.00       1.56       2.58    0.488  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12409_4.mol2'             'ZINC33708743'
     29.76     -47.57       0.00       0.00       0.00      59.40       1.23      42.14    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12410_1.mol2'             'ZINC14806458'
     25.89     -30.62       1.89       0.19       0.00      38.52       2.08      31.73    0.552  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12411_3.mol2'             'ZINC35052123'
     58.02     -60.00       0.00       0.00       0.00       0.89       0.83       0.49    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12412_3.mol2'             'ZINC35365953'
     46.50     -46.66       0.94       0.00       0.00       0.95       1.11       0.17    0.440  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12413_5.mol2'             'ZINC35493895'
     38.37     -39.10       0.00       0.00       0.00      31.84       0.85      31.98    0.488  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12414_1.mol2'             'ZINC36532570'
      0.39     -10.12       0.00       0.00       0.00      71.12       2.58      45.84    0.704  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12415_1.mol2'             'ZINC36543943'
      4.96      -5.02       0.23       0.00       0.00      14.12       2.38      18.14    0.552  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12416_3.mol2'             'ZINC36544763'
     38.53     -39.82       0.16       0.00       0.00       0.00       1.05       0.32    0.268  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12417_1.mol2'             'ZINC08789972'
     33.88     -31.96       0.98       0.00       0.00      13.48       1.34      15.15    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12418_3.mol2'             'ZINC13865104'
     60.30     -59.72       0.62       0.00       0.00       0.00       3.94       6.58    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12419_5.mol2'             'ZINC39464280'
     51.26     -54.42       0.00       0.00       0.00       1.53       0.99       0.35    0.540  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12420_5.mol2'             'ZINC39775369'
     52.85     -54.35       0.86       0.00       0.00       3.16       1.05       0.61    0.704  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12421_1.mol2'             'ZINC39775375'
     53.26     -54.61       0.27       0.00       0.00       0.00       1.79       1.42    0.564  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12422_4.mol2'             'ZINC39916030'
     56.78     -53.40       1.23       0.00       0.00       0.00       1.57       2.11    0.504  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12423_1.mol2'             'ZINC43553449'
     38.39     -37.32       0.81       0.00       0.00       0.41       0.55       0.08    0.468  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12424_3.mol2'             'ZINC43743790'
     34.82     -35.16       0.00       0.00       0.00       0.00       0.35       0.14    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12425_1.mol2'             'ZINC43743791'
     53.33     -51.32       0.96       0.00       0.00       0.00       0.51       0.15    0.340  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12426_5.mol2'             'ZINC15959818'
     64.33     -66.09       0.00       0.00       0.00       0.00       1.12       0.32    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12427_1.mol2'             'ZINC15959818'
     37.78     -38.91       0.00       0.00       0.00       0.00       0.71       0.12    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12428_2.mol2'             'ZINC16033761'
     50.17     -49.28       0.74       0.00       0.00       0.00       0.70       0.08    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12429_5.mol2'             'ZINC16009793'
     49.55     -51.44       1.00       0.00       0.00       3.54       1.17       0.99    0.352  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12430_4.mol2'             'ZINC20517687'
     53.43     -50.72       0.99       0.00       0.00       0.00       0.69       0.96    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12431_1.mol2'             'ZINC20517720'
     45.55     -46.90       0.00       0.00       0.00       5.56       3.18      10.56    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12432_2.mol2'             'ZINC16011506'
     56.29     -57.62       0.00       0.00       0.00       0.00       2.05       2.61    0.368  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12433_4.mol2'             'ZINC57316577'
     78.29     -79.73       0.01       0.00       0.00       0.00       0.95       0.24    0.484  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12434_2.mol2'             'ZINC04962671'
     42.86     -44.30       0.00       0.00       0.00       0.00       1.63       1.82    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12435_3.mol2'             'ZINC66088217'
     41.78     -43.41       0.00       0.00       0.00       0.03       1.16       0.72    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12436_5.mol2'             'ZINC08613392'
     45.88     -36.50       4.00       0.00       0.00       4.65       1.46       4.96    0.292  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12437_5.mol2'             'ZINC20301701'
     43.49     -37.23       2.48       0.00       0.00       0.38       0.44       0.09    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12438_5.mol2'             'ZINC35060038'
     46.45     -42.68       1.93       0.00       0.00       0.00       1.02       0.03    0.204  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12439_4.mol2'             'ZINC35081880'
     34.79     -30.47       1.98       0.00       0.00       0.00       0.97       0.31    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12440_4.mol2'             'ZINC36746089'
     40.24     -36.89       1.59       0.00       0.00       0.00       0.80       0.16    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12441_2.mol2'             'ZINC37268016'
     35.56     -33.37       0.98       0.00       0.00       0.00       1.87       3.00    0.204  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12442_2.mol2'             'ZINC37558483'
     37.51     -25.16       4.41       0.00       0.00       0.00       1.51       2.00    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12443_1.mol2'             'ZINC40291722'
     40.82     -35.17       2.27       0.00       0.00      10.00       0.59      10.02    0.292  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12444_3.mol2'             'ZINC40431004'
     44.42     -47.75       0.00       0.00       0.00      10.18       1.59      10.03    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12445_3.mol2'             'ZINC40857295'
     42.28     -40.10       1.00       0.00       0.00       4.64       0.78       5.37    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12446_1.mol2'             'ZINC42226351'
     41.39     -42.46       0.00       0.00       0.00       3.09       1.45       4.44    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12447_3.mol2'             'ZINC42390936'
     41.39     -33.47       2.82       0.00       0.00       0.00       0.33       0.11    0.212  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12448_3.mol2'             'ZINC42431339'
     41.51     -32.63       3.00       0.00       0.00       0.00       0.45       0.77    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12449_5.mol2'             'ZINC42466033'
     39.02     -36.24       0.99       0.00       0.00       0.00       1.65       3.11    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12450_3.mol2'             'ZINC42572085'
     45.53     -42.48       1.88       0.00       0.00       0.00       1.68       0.75    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12451_3.mol2'             'ZINC44608219'
     33.16     -34.45       0.00       0.00       0.00       0.00       0.79       0.30    0.284  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12452_2.mol2'             'ZINC44864539'
     33.55     -31.36       1.61       0.00       0.00       0.00       1.61       0.13    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12453_3.mol2'             'ZINC44875505'
     39.24     -38.06       1.00       0.00       0.00       1.52       0.16       0.02    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12454_4.mol2'             'ZINC44877279'
     40.30     -41.18       0.00       0.00       0.00       0.00       1.30       1.31    0.296  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12455_1.mol2'             'ZINC44879856'
     44.24     -40.10       1.62       0.00       0.00       4.37       1.05       4.83    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12456_1.mol2'             'ZINC44993396'
     47.44     -39.00       3.00       0.00       0.00       0.00       0.32       0.08    0.260  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12457_4.mol2'             'ZINC45549635'
     41.82     -35.89       3.03       0.00       0.00       0.00       1.72       0.28    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12458_5.mol2'             'ZINC45583546'
     41.96     -39.56       1.31       0.00       0.00       0.00       0.77       0.00    0.240  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12459_4.mol2'             'ZINC50395306'
     41.94     -39.74       1.00       0.00       0.00       0.00       0.55       0.30    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12460_4.mol2'             'ZINC50463508'
     39.08     -26.01       4.85       0.00       0.00       0.00       0.74       0.00    0.240  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12461_5.mol2'             'ZINC50602072'
     45.40     -41.21       2.33       0.00       0.00       0.50       1.30       0.30    0.240  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12462_1.mol2'             'ZINC50606985'
     46.37     -41.27       1.83       0.70       0.00       0.00       1.25       0.02    0.252  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12463_1.mol2'             'ZINC50813412'
     37.93     -32.14       2.37       0.00       0.00       0.00       2.62       3.91    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12464_2.mol2'             'ZINC51820233'
     39.07     -35.03       1.68       0.00       0.00       4.74       0.68       5.10    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12465_4.mol2'             'ZINC52013407'
     42.52     -33.95       3.00       0.00       0.00       0.00       1.28       2.12    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12466_5.mol2'             'ZINC52395816'
     37.62     -35.25       1.96       0.00       0.00       4.69       1.73       4.64    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12467_2.mol2'             'ZINC52763002'
     36.41     -33.89       1.00       0.00       0.00       4.63       1.00       6.15    0.372  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12468_5.mol2'             'ZINC53118639'
     43.49     -37.65       2.00       0.00       0.00       4.16       1.05       6.10    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12469_3.mol2'             'ZINC53126279'
     40.77     -39.20       0.58       0.00       0.00       4.25       0.24       4.57    0.316  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12470_2.mol2'             'ZINC36754518'
     49.38     -46.88       1.00       0.00       0.00       4.16       0.52       4.71    0.340  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12471_4.mol2'             'ZINC36754667'
     35.51     -28.11       2.99       0.00       0.00       4.20       0.97       4.58    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12472_5.mol2'             'ZINC37536985'
     43.39     -36.49       2.89       0.00       0.00       6.44       0.20       5.08    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12473_5.mol2'             'ZINC40601431'
     42.39     -40.08       1.84       0.00       0.00       0.00       2.31       1.32    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12474_2.mol2'             'ZINC61950976'
     51.93     -47.80       1.43       0.00       0.00       0.00       0.72       1.18    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12475_4.mol2'             'ZINC62314248'
     47.40     -42.12       2.00       0.00       0.00       0.07       1.46       2.26    0.204  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12476_2.mol2'             'ZINC62329769'
     32.78     -25.65       3.00       0.00       0.00       0.00       1.15       0.30    0.300  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12477_3.mol2'             'ZINC62902772'
     39.08     -27.70       3.99       0.00       0.00       4.65       0.59       4.72    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12478_1.mol2'             'ZINC63168663'
     42.07     -34.51       2.98       0.00       0.00       4.69       1.10       5.52    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12479_5.mol2'             'ZINC63195391'
     48.22     -47.17       0.98       0.00       0.00       0.00       0.97       0.06    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12480_5.mol2'             'ZINC63303153'
     38.19     -26.15       4.15       0.00       0.00       0.00       1.22       2.02    0.232  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12481_3.mol2'             'ZINC65520021'
     33.52     -20.90       4.35       0.00       0.00       0.00       0.40       0.37    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12482_4.mol2'             'ZINC67128698'
     37.25     -34.97       0.99       0.00       0.00       0.00       0.47       0.25    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12483_4.mol2'             'ZINC67128718'
     41.05     -40.40       1.24       0.00       0.00       0.00       2.20       1.32    0.308  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12484_1.mol2'             'ZINC67129130'
     40.99     -35.31       2.36       0.00       0.00       0.00       0.81       0.23    0.296  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12485_4.mol2'             'ZINC67129507'
     44.73     -48.95       0.00       0.00       0.00      10.15       2.06      10.04    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12486_1.mol2'             'ZINC06512737'
     56.72     -53.78       1.00       0.00       0.00       0.00       0.43       0.68    0.404  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12487_3.mol2'             'ZINC08328509'
     45.57     -40.44       2.00       0.00       0.00       3.15       1.96       6.20    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12488_2.mol2'             'ZINC11955280'
     40.27     -41.05       0.00       0.00       0.00       0.00       1.33       1.88    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12489_4.mol2'             'ZINC20567478'
     54.51     -48.31       2.47       0.00       0.00       0.00       1.70       2.20    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12490_5.mol2'             'ZINC33500721'
     49.93     -47.11       1.62       0.00       0.00       0.00       1.29       0.47    0.304  '/tmp/tmp9r24QL/gold_soln_decoys_final_m12491_2.mol2'             'ZINC36276813'
